word,wordtype,origin,meaning_number,meaning
ಅಪಹಾರ,noun,ಸಂ ,1,ಕಿತ್ತುಕೊಳ್ಳುವುದು
ಅಪಾಂಗ,noun,ಸಂ ,1,ಕಡೆಗಣ್ಣು
ಅಪಾನ,noun,ಸಂ ,1,"ದೇಹಗತವಾದ ಐದು ಬಗೆಯ ಪ್ರಾಣವಾಯುಗಳಲ್ಲಿ ಒಂದು, ಗುದಸ್ಥಾನದ ವಾಯು, ಹೂಸು"
ಅಪೀಲು,noun,<ಇಂ. appeal ,1,ಮನವಿ
ಅಪೂಪ,noun,ಸಂ ,1,ಹಿಟ್ಟಿನಿಂದ ತಯಾರಿಸಿದ ಒಂದು ಬಗೆಯ ತಿನಿಸು
ಅಪೇಕ್ಷೆ,noun,ಸಂ ,1,ಬಯಕೆ
ಅಪೋಹ,noun,ಸಂ ,1,ತಳ್ಳುವುದು
ಅಪ್ಪ,noun,ದೇ ,1,ತಂದೆ
ಅಪ್ಪಣೆ,noun,<ಸಂ. ಆಜ್ಞಾಪನಾ ,1,ಆಜ್ಞೆ
ಅಪ್ರಮೇಯ,noun,ಸಂ ,1,ಅಳತೆಗೆ ಮೀರಿದುದು
ಅಪ್ಸರೆ,noun,<ಸಂ. ಅಪ್ಸರಾ ,1,ದೇವತಾ ಸ್ತ್ರೀಯರಲ್ಲಿ ಒಂದು ಪಂಗಡ
ಅಬದ್ಧ,noun,ಸಂ ,1,ತಪ್ಪು
ಅಬುಜ,noun,<ಸಂ. ಅಬ್ಜ ,1,ತಾವರೆ
ಅಬುದ,noun,<ಸಂ. ಅಬ್ದ ,1,ವರ್ಷ
ಅಬ್ಬರ,noun,ದೇ ,1,ಆರ್ಭಟ
ಅಬ್ಬೆ,noun,<ಸಂ. ಅಂಬಾ ,1,ತಾಯಿ
ಅಬ್ರಹ್ಮಣ್ಯ,noun,ಸಂ ,1,ಬ್ರಾಹ್ಮಣನಿಗೆ ಯೋಗ್ಯ ವಲ್ಲದ ವರ್ತನೆ
ಅಭಯ,noun,ಸಂ ,1,ನಿರ್ಭಯತೆ
ಅಭಯಹಸ್ತ,noun,ಸಂ ,1,ಮೂರ್ತಿಶಿಲ್ಪಗಳಲ್ಲಿ ಕಂಡು ಬರುವ ಅಭಯಪ್ರದಾನದ ಹಸ್ತಮುದ್ರೆ
ಅಭವ,noun,ಸಂ ,1,ಹುಟ್ಟಿಲ್ಲದುದು
ಅಭಾವ,noun,ಸಂ ,1,ಇಲ್ಲದಿರುವುದು
ಅಭಿಜನ,noun,ಸಂ ,1,ವಂಶ
ಅಭಿಜಾತ,noun,ಸಂ ,1,ಉತ್ತಮಕುಲದಲ್ಲಿ ಹುಟ್ಟಿದವನು
ಅಭಿಜಿತ್ತು,noun,ಸಂ ,1,ದಿವಸದ ಎಂಟನೆಯ ಮುಹೂರ್ತ
ಅಭಿಜ್ಞಾನ,noun,ಸಂ ,1,ನೆನಪು
ಅಭಿಧಾನ,noun,ಸಂ ,1,ಹೆಸರು
ಅಭಿಧೆ,noun,<ಸಂ. ಅಭಿಧಾ ,1,ಹೆಸರು
ಅಭಿನಂದನೆ,noun,ಸಂ ,1,ಪ್ರಶಂಸೆ
ಅಭಿನಿವೇಶ,noun,ಸಂ ,1,ಆಸಕ್ತಿ
ಅಭಿಪ್ರಾಯ,noun,ಸಂ ,1,ಆಶಯ
ಅಭಿಭವ,noun,ಸಂ ,1,ಸೋಲು
ಅಭಿಮತ,noun,ಸಂ ,1,ಅಭಿಪ್ರಾಯ
ಅಭಿಮಾನ,noun,ಸಂ ,1,"ಹೆಮ್ಮೆ, ಅಹಂಕಾರ"
ಅಭಿಮಾನಿ,noun,ಸಂ ,1,ಆತ್ಮಗೌರವವುಳ್ಳ ವ್ಯಕ್ತಿ
ಅಭಿಯೋಗ,noun,ಸಂ ,1,ಆಸಕ್ತಿ
ಅಭಿರೂಪ,noun,ಸಂ ,1,ವಿದ್ವಾಂಸ
ಅಭಿವ್ಯಕ್ತಿ,noun,ಸಂ ,1,ಪ್ರಕಟವಾಗುವುದು
ಅಭಿಶಾಪ,noun,ಸಂ ,1,ಉಗ್ರಶಾಪ
ಅಭ್ಯಂಗ(ನ),noun,ಸಂ ,1,ಲೇಪನ ದ್ರವ್ಯ
ಅಭ್ಯಂಜನ,noun,ಸಂ ,1,ಲೇಪನ ದ್ರವ್ಯ
ಅಭ್ಯಂತರ,noun,ಸಂ ,1,ಅಂತರಾಳ
ಅಭ್ಯಾಗತ,noun,ಸಂ ,1,ಅನಿರೀಕ್ಷಿತವಾಗಿ ಬಂದ ಅತಿಥಿ
ಅಭ್ಯಾಗಮ,noun,ಸಂ ,1,ಬರುವಿಕೆ
ಅಭ್ಯಾಸ,noun,ಸಂ ,1,ರೂಢಿ
ಅಭ್ಯುತ್ಥಾನ,noun,ಸಂ ,1,"ಏಳಿಗೆ, ಅಭಿವೃದ್ಧಿ"
ಅಭ್ಯುದಯ,noun,ಸಂ ,1,ಅಭಿವೃದ್ಧಿ
ಅಭ್ಯುಪಗಮ,noun,ಸಂ ,1,ಹತ್ತಿರ ಹೋಗುವುದು
ಅಭ್ರ,noun,ಸಂ ,1,ಮೋಡ
ಅಮರ,noun,ಸಂ ,1,ದೇವತೆ
ಅಮರತ್ವ,noun,ಸಂ ,1,ಸಾವಿಲ್ಲದಿರುವುದು
ಅಮರಿ,noun,ಸಂ ,1,ದೇವತಾ ಸ್ತ್ರೀ
ಅಮರ್ದು,noun,<ಸಂ. ಅಮೃತ ,1,ಅಮೃತ
ಅಮರ್ಷ,noun,ಸಂ ,1,ಕೋಪ
ಅಮಲು,noun,ಪಾರ ,1,"ಮಾದಕತೆ, ನಶೆ"
ಅಮಳ,noun,<ಸಂ. ಅಮಲ ,1,ಅವಳಿಜವಳಿ
ಅಮಾನತ್ತು,noun,ಪಾರ ,1,"ಬಳಸದೆ ಭದ್ರವಾಗಿಡುವ ವಸ್ತು, ನ್ಯಾಸ"
ಅಮೀರ,noun,<ಅರ. ಅಮೀರ್ ,1,ಹಣವಂತ
ಅಮೃತ,noun,ಸಂ ,1,ಸುಧೆ
ಅಮೃತಕರ,noun,ಸಂ ,1,ಚಂದ್ರ
ಅಮೃತವಾಣಿ,noun,ಸಂ ,1,ಉತ್ತಮವಾದ ನುಡಿ
ಅಮ್ಮ,noun,ದೇ ,1,ತಂದೆ
ಅಮ್ಮಾವು,noun,ದೇ ,1,ಕಾಡುಹಸು
ಅಮ್ಮಿ,noun,ದೇ ,1,ತಾಯಿ
ಅಯನ,noun,ಸಂ ,1,ಭೂಮಧ್ಯರೇಖೆಯ ಉತ್ತರಕ್ಕೆ ಯಾ ದಕ್ಷಿಣಕ್ಕೆ ಸೂರ್ಯನು ಚಲಿಸುವ ಮಾರ್ಗ
ಅಯೋಮಯ,noun,ಸಂ ,1,"ಗಹನವಾದುದು, ಕ್ಲಿಷ್ಟವಾದುದು"
ಅಯ್ಯ,noun,<ಸಂ. ಆರ್ಯ ,1,ತಂದೆ
ಅರ,noun,ದೇ ,1,ವಸ್ತುಗಳನ್ನು ನಯಗೊಳಿಸಲು ಯಾ ಹರಿತಗೊಳಿಸಲು ಬಳಸುವ ಉಪಕರಣ
ಅರಗಿಳಿ,noun,ದೇ ,1,ಗಿಳಿಗಳಲ್ಲಿ ಶ್ರೇಷ್ಠವಾದುದು
ಅರಗು,noun,ದೇ ,1,ಅಂಚು
ಅರಗುಲಿ,noun,<ದೇ. ಅಱ + ಕುಲಿ ,1,ಕ್ರೂರಿ
ಅರಣ,noun,ತೆಲು ,1,ಮದುವೆಯಲ್ಲಿ ಕೊಡುವ ಉಡುಗೊರೆ
ಅರತಿ,noun,ಸಂ ,1,ಅನಾಸ್ಥೆ
ಅರತ್ನಿ,noun,ಸಂ ,1,ಮೊಳಕೈ
ಅರಮರಿಕೆ,noun,ದೇ ,1,ಅನುಮಾನ
ಅರಳಿ,noun,ದೇ ,1,ಅಶ್ವತ್ಥವೃಕ್ಷ
ಅರಳು,noun,ದೇ ,1,"ಹೂವು, ಪುಷ್ಪ"
ಅರಳೆ,noun,ದೇ ,1,ಕಾಳು ತೆಗೆದ ಹತ್ತಿ
ಅರವ,noun,ದೇ ,1,"ತಮಿಳು ಭಾಷೆ,"
ಅರಸು(ಸ),noun,<ಸಂ. ರಾಜನ್ ,1,ರಾಜ
ಅರಿ,noun,ದೇ ,1,ಹೊಲಗದ್ದೆಗಳಲ್ಲಿ ಕುಯ್ದು ಅಲ್ಲಲ್ಲೇ ಗುಡ್ಡೆ ಹಾಕುವ ತೆನೆ
ಅರಿದು,noun,ದೇ ,1,ಅಸಾಧ್ಯವಾದುದು
ಅರಿವು,noun,ದೇ ,1,"ತಿಳಿವಳಿಕೆ, ಜ್ಞಾನ"
ಅರಿಷ್ಟ,noun,ಸಂ ,1,ಮಂಗಳ
ಅರಿಸಿನ,noun,ದೇ ,1,"ಒಂದು ಬಗೆಯ ಹಳದಿ ಬಣ್ಣದ ಗೆಡ್ಡೆ ಮತ್ತು ಅದರ ಪುಡಿ, ಹರಿದ್ರ"
ಅರುಚಿ,noun,ಸಂ ,1,ರುಚಿಯಿಲ್ಲದಿರುವುದು
ಅರುಣ,noun,ಸಂ ,1,ಕೆಂಪು ಬಣ್ಣ
ಅರುಬು,noun,ದೇ ,1,ಕ್ಷಾಮ
ಅರೆ,noun,ದೇ ,1,ಬಂಡೆ
ಅರ್ಕ,noun,ಸಂ ,1,ಸೂರ್ಯ
ಅರ್ಘ(ರ್ಘ್ಯ),noun,ಸಂ ,1,ಬೆಲೆ
ಅರ್ಚನೆ,noun,ಸಂ ,1,ಪೂಜೆ
ಅರ್ಚಿ,noun,ಸಂ ,1,ಜ್ವಾಲೆ
ಅರ್ಜುನ,noun,ಸಂ ,1,ಬೆಳ್ಳಗಿರುವುದು
ಅರ್ಣ,noun,ಸಂ ,1,ನೀರು
ಅರ್ಣವ,noun,ಸಂ ,1,ಸಮುದ್ರ
ಅರ್ತಿ,noun,ಸಂ ,1,<ದೇ. ಅೞ್ತಿ
ಅರ್ಥ,noun,ಸಂ ,1,ಶಬ್ದದ ಅಭಿಪ್ರಾಯ
ಅರ್ಥಶಾಸ್ತ್ರ,noun,ಸಂ ,1,ರಾಜನೀತಿ
ಅರ್ಥಿ,noun,ಸಂ ,1,ಬೇಡುವವನು
ಅರ್ಪಿತ,noun,ಸಂ ,1,ನಿವೇದಿಸಿದುದು
ಅರ್ಬುದ,noun,ಸಂ ,1,ಹತ್ತುಕೋಟಿ
ಅರ್ಭಕ,noun,ಸಂ ,1,ಚಿಕ್ಕದು
ಅರ್ಹ,noun,ಸಂ ,1,ತೀರ್ಥಂಕರ
ಅರ್ಹಂತ,noun,ಸಂ ,1,ತೀರ್ಥಂಕರ
ಅಲಂಕಾರ,noun,ಸಂ ,1,ಒಡವೆ
ಅಲಂಪು,noun,ದೇ ,1,ಪ್ರೀತಿ
ಅಲಕ,noun,ಸಂ ,1,ಮುಂಗುರುಳು
ಅಲಗು,noun,ದೇ ,1,ಆಯುಧಗಳ ಹರಿತವಾದ ಅಂಚು
ಅಲಸ,noun,ಸಂ ,1,ಸೋಮಾರಿ
ಅಲಸು,noun,<ಸಂ. ಅಲಸ ,1,ಬಳಲಿಕೆ
ಅಲಿ,noun,ಸಂ ,1,ದುಂಬಿ
ಅಲಿಪ್ತ,noun,ಸಂ ,1,ನಿರ್ಲಿಪ್ತ
ಅಲೀಕ,noun,ಸಂ ,1,ಸುಳ್ಳು
ಅಲೆ,noun,ದೇ ,1,ನೀರಿನ ತೆರೆ
ಅಲೇಖ,noun,ಸಂ ,1,ಬರೆಯುವ ತಾಳೆ ಓಲೆ
ಅಲ್ಪ,noun,ಸಂ ,1,ತುಚ್ಛ
ಅಲ್ಲು,noun,ದೇ. <ತಮಿ. ಅಲ್ಲು ,1,ದೊಡ್ಡ ದೊಡ್ಡ ತೆರೆಗಳು ಏಳುವುದು
ಅಳಕ,noun,<ಸಂ. ಅಲಕ ,1,ಗುಂಗುರು ಕೂದಲು
ಅಳತೆಗೋಲು,noun,<ಸಂ. ಅಲಕ ,1,ಅಳೆಯುವ ಕಡ್ಡಿ
ಅಳಬಳ,noun,<ದೇ. ಅಳವು + ಬಲ ,1,ಶಕ್ತಿ
ಅಳವಡಿಕೆ,noun,ದೇ ,1,ಹೊಂದಿಕೆ
ಅಳವಿ,noun,ದೇ ,1,ಶಕ್ತಿ
ಅಳವು,noun,ದೇ ,1,ಶಕ್ತಿ
ಅಳವೆ,noun,ದೇ ,1,ರೈತರಿಗೆ ಸಾಗುವಳಿ ಬಗ್ಗೆ ಬರೆದುಕೊಡುವ ಒಪ್ಪಂದ
ಅಳಿ,noun,ದೇ ,1,ನಾಶ
ಅಳಿಪು,noun,ದೇ ,1,ಅತಿಯಾಸೆ
ಅಳಿಯ,noun,ದೇ ,1,ಮಗಳ ಗಂಡ
ಅಳಿವು,noun,ದೇ ,1,ವಿನಾಶ
ಅಳುಂಬ,noun,ದೇ ,1,ಅತಿಶಯ
ಅಳುಕು,noun,ದೇ ,1,ಹೆದರಿಕೆ
ಅಳ್ತಿ,noun,ದೇ ,1,ಪ್ರೀತಿ
ಅಳ್ಳೆ,noun,ದೇ ,1,"ಹೊಟ್ಟೆಯ ಒಂದು ಪಕ್ಕ, ಪಕ್ಕೆ"
ಅವಕಾಶ,noun,ಸಂ ,1,ಬಿಡುವು
ಅವಕೀರ್ಣ,noun,ಸಂ ,1,ತುಂಬಿದುದು
ಅವಗ(ಘ)ಡ,noun,<ಸಂ. ಅಪಘಾತ ,1,ತೊಂದರೆ
ಅವಗಡಿಸು,noun,<ಸಂ. ಅಪಘಾತ ,1,ಕಡೆಗಣಿಸು
ಅವಗಾಹ,noun,ಸಂ ,1,ಜಲಾಶಯಗಳಲ್ಲಿ ಮುಳುಗಿ ಸ್ನಾನ ಮಾಡುವುದು
ಅವಗಾಹನ,noun,ಸಂ ,1,ತಿಳಿವಳಿಕೆ
ಅವಗ್ರಹ,noun,ಸಂ ,1,ಅಡ್ಡಿ
ಅವಡುಸವಡು,noun,ದೇ ,1,ಪೂರ್ತಿಯಾಗಿ ಅರಿಯದಿರುವುದು
ಅವತಂಸ,noun,ಸಂ ,1,ಕಿವಿಯ ಆಭರಣ
ಅವತರಣ,noun,ಸಂ ,1,ಇಳಿಯುವುದು
ಅವತರಣಿಕೆ,noun,<ಸಂ. ಅವತರಣಿಕಾ ,1,ಗ್ರಂಥದ ಪೀಠಿಕೆ
ಅವತಾರ,noun,ಸಂ ,1,ಕೆಳಕ್ಕೆ ಇಳಿಯುವುದು
ಅವದಾನ,noun,ಸಂ ,1,ಪ್ರಶಸ್ತವಾದ ಕೆಲಸ
ಅವಧಾನ,noun,ಸಂ ,1,ಏಕಚಿತ್ತತೆ
ಅವಧಾರಣ,noun,ಸಂ ,1,ಒತ್ತಿ ಹೇಳುವುದು
ಅವಧಿ,noun,ಸಂ ,1,"ಗಡು, ಸಮಯದ ಪರಿಮಿತಿ"
ಅವನ,noun,ಸಂ ,1,ಸಂರಕ್ಷಣೆ
ಅವನತ,noun,ಸಂ ,1,ನಮಸ್ಕರಿಸಿದವನು
ಅವನತಿ,noun,ಸಂ ,1,"ಕೀಳುದೆಸೆ, ದುರ್ದೆಸೆ"
ಅವಬೋಧ,noun,ಸಂ ,1,ಎಚ್ಚರಗೊಳ್ಳುವುದು
ಅವಯವ,noun,ಸಂ ,1,"ದೇಹದ ಒಂದು ಭಾಗ, ಅಂಗ"
ಅವರೋಧ,noun,ಸಂ ,1,ಅಡ್ಡಿ
ಅವರೋಹ,noun,ಸಂ ,1,ಇಳಿಯುವುದು
ಅವರೋಹಣ,noun,ಸಂ ,1,ಇಳಿಯುವುದು
ಅವಲಗ್ನ,noun,ಸಂ ,1,"ಸೊಂಟ, ನಡು"
ಅವಲೇಪ,noun,ಸಂ ,1,ಲೇಪನ
ಅವಲೋಕನ,noun,ಸಂ ,1,ನೋಡುವುದು
ಅವಳಿಜವಳಿ,noun,ಸಂ ,1,"ಯಮಳ, ಜೋಡಿ"
ಅವಷ್ಟಂಭ,noun,ಸಂ ,1,ಆಶ್ರಯ
ಅವಸಥ,noun,ಸಂ ,1,"ವಾಸಸ್ಥಾನ, ಮನೆ"
ಅವಸರ,noun,ಸಂ ,1,ಸನ್ನಿವೇಶ
ಅವಸಾನ,noun,ಸಂ ,1,"ಅಂತ್ಯ, ಮುಕ್ತಾಯ"
ಅವಸ್ಥೆ,noun,ಸಂ ,1,ಸ್ಥಿತಿ
ಅವಾಂತರ,noun,ಸಂ ,1,ಗಡಿಬಿಡಿ
ಅವಿ,noun,ಸಂ ,1,ಕುರಿ
ಅವಿದ್ಯೆ,noun,ಸಂ ,1,ಅಜ್ಞಾನ
ಅವು(ಂ)ಡು,noun,ದೇ ,1,ದವಡೆ
ಅವ್ಯಕ್ತ,noun,ಸಂ ,1,ಪರಮಾತ್ಮ
ಅವ್ಯಯ,noun,ಸಂ ,1,ಮೋಕ್ಷ
ಅವ್ಯವಧಾನ,noun,ಸಂ ,1,ಬಿಡುವಿಲ್ಲದಿರುವುದು
ಅವ್ಯವಹಾರ,noun,ಸಂ ,1,ಅಕ್ರಮವಾದುದು
ಅಶನ,noun,ಸಂ ,1,ತಿನ್ನುವುದು
ಅಶನಿ,noun,ಸಂ ,1,ಸಿಡಿಲು
ಅಶರೀರ,noun,ಸಂ ,1,ಮನ್ಮಥ
ಅಶೋಕ,noun,ಸಂ ,1,ದುಃಖರಹಿತನಾದವನು
ಅಶೋಕಚಕ್ರ,noun,ಸಂ ,1,ಅಶೋಕ ಚಕ್ರವರ್ತಿ ಸಾರನಾಥದಲ್ಲಿ ನಿರ್ಮಿಸಿದ ಸ್ಮಾರಕಸ್ತಂಭದ ಧರ್ಮ ಚಕ್ರ
ಅಶೌಚ,noun,ಸಂ ,1,ಕೊಳೆ
ಅಶ್ಮ,noun,ಸಂ ,1,ಕಲ್ಲು
ಅಶ್ರುತ,noun,ಸಂ ,1,ವೇದವಿರುದ್ಧವಾದುದು
ಅಶ್ವ,noun,ಸಂ ,1,ಕುದುರೆ
ಅಶ್ವಬಲ,noun,ಸಂ ,1,ಕುದುರೆಯು ಹೊಂದಿರುವ ಶಕ್ತಿ
ಅಶ್ವಿನಿ,noun,ಸಂ ,1,ಅಶ್ವಿನಿ ದೇವತೆಗಳ ತಾಯಿ
ಅಷಾಢ,noun,ಸಂ ,1,ಆಷಾಢ ಮಾಸ
ಅಷ್ಟ,noun,ಸಂ ,1,ಎಂಟು
ಅಷ್ಟಕ,noun,ಸಂ ,1,ಎಂಟು ಭಾಗಗಳುಳ್ಳದ್ದು
ಅಷ್ಟಭೋಗ,noun,ಸಂ ,1,"ಮನೆ, ಹಾಸುಗೆ, ವಸ್ತ್ರ, ಆಭರಣ, ಸ್ತ್ರೀ, ಪುಷ್ಪ, ಗಂಧ ಮತ್ತು ತಾಂಬೂಲ ಎಂಬ ಎಂಟು ಭೋಗ್ಯವಸ್ತುಗಳು"
ಅಷ್ಟಾಪದ,noun,ಸಂ ,1,ಶರಭ
ಅಷ್ಟಾವಕ್ರ,noun,ಸಂ ,1,ಬಹಳ ವಿಕಾರವುಳ್ಳುದು
ಅಷ್ಟಾವಧಾನ,noun,ಸಂ ,1,ಎಂಟು ವಿಷಯಗಳಿಗೆ ಒಂದೇ ಕಾಲದಲ್ಲಿ ಗಮನ ಕೊಡುವುದು
ಅಸ(ಡ್ಡಾ)ಡ್ಢಾಳ,noun,<ದೇ. ಅಸಡ್ಡೆ + ಹಾಳು ,1,ಅವ್ಯವಸ್ಥೆ
ಅಸಂಭವ,noun,ಸಂ ,1,ಸಂಭವನೀಯವಲ್ಲದುದು
ಅಸಗ,noun,ದೇ ,1,ಅಗಸ
ಅಸತ್ತು,noun,ಸಂ ,1,ಇಲ್ಲದಿರುವುದು
ಅಸದಳ,noun,ದೇ ,1,ಅಸಾಧ್ಯ
ಅಸಮಾಸ್ತ್ರ,noun,ಸಂ ,1,ಬೆಸಸಂಖ್ಯೆಯ ಬಾಣ
ಅಸಹಾಯ,noun,ಸಂ ,1,ಅಸಹಾಯಕ
ಅಸಾದೃಶ್ಯ,noun,ಸಂ ,1,ಹೋಲಿಕೆಯಿಲ್ಲದಿರುವಿಕೆ
ಅಸಾಧ್ಯ,noun,ಸಂ ,1,ಶಕ್ಯವಲ್ಲದುದು
ಅಸಿ,noun,ಸಂ ,1,ಕತ್ತಿ
ಅಸಿತ,noun,ಸಂ ,1,ಕಪ್ಪಾದುದು
ಅಸಿದು,noun,ದೇ ,1,ಚಿಕ್ಕದು
ಅಸಿಧಾರಾ,noun,ವ್ರತ ,1,"ಕತ್ತಿಯ ಅಲುಗಿನ ಮೇಲೆ ನಡೆಯುವಂತೆ, ಆಚರಿಸಲು ಬಹಳ ಕಷ್ಟವಾದ ಒಂದು ವ್ರತ"
ಅಸಿಪತ್ರ,noun,ವ್ರತ ,1,ಕತ್ತಿಯ ಅಲಗು
ಅಸು,noun,ಸಂ ,1,ಪ್ರಾಣ
ಅಸೂಯೆ,noun,ಸಂ ,1,ಹೊಟ್ಟೆಕಿಚ್ಚು
ಅಸ್ತ,noun,ಸಂ ,1,ಕೊನೆ
ಅಸ್ತ್ರ,noun,ಸಂ ,1,ಬಾಣ
ಅಸ್ಪ,noun,ಶ್ಯ ಸಂ ,1,ಮುಟ್ಟಬಾರದುದು
ಅಸ್ರ,noun,ಸಂ ,1,ರಕ್ತ
ಅಹಂ,noun,ಸಂ ,1,ನಾನು ಎಂಬ ಭಾವ
ಅಹಂಕಾರ,noun,ಸಂ ,1,"ಗರ್ವ, ಹಮ್ಮು"
ಅಹಿ,noun,ಸಂ ,1,ಹಾವು
ಆಂಕೆ,noun,ದೇ ,1,"ಊರೆ, ಆಸರೆ"
ಆಂಗಿಕ,noun,ಸಂ ,1,ನಾಟ್ಯದ ನಾಲ್ಕು ಬಗೆಯ ಅಭಿನಯಗಳಲ್ಲಿ ಒಂದು
ಆಂತರ್ಯ,noun,ಸಂ ,1,ಒಳಗುಟ್ಟು
ಆಂದೋಲ(ಳ)ನ,noun,ಸಂ ,1,ಚಳುವಳಿ
ಆಂದೋಲನ(ಳ),noun,ಸಂ ,1,ತೂಗಾಡುವುದು
ಆಕರ,noun,ಸಂ ,1,ಗಣಿ
ಆಕರ್ಷಕ,noun,ಸಂ ,1,ಮನಸ್ಸನ್ನು ಸೆಳೆಯುವಂತಹದು
ಆಕಲನ,noun,ಸಂ ,1,ಸೇರಿಸುವುದು
ಆಕಾಶ,noun,ಸಂ ,1,"ಪಂಚಭೂತಗಳಲ್ಲಿ ಒಂದು, ಗಗನ"
ಆಕಾಶಗಂಗೆ,noun,ಸಂ ,1,ದೇವಗಂಗಾ ನದಿ
ಆಕುಂಚಿತ,noun,ಸಂ ,1,ಕುಗ್ಗಿದುದು
ಆಕುಲ,noun,ಸಂ ,1,ವ್ಯಾಕುಲ
ಆಕೃತಿ,noun,ಸಂ ,1,ಆಕಾರ
ಆಕ್ರಮಣ,noun,ಸಂ ,1,ಮೇಲೆ ಬೀಳುವುದು
ಆಕ್ರೋಶ,noun,ಸಂ ,1,"ದುಃಖದಿಂದ ಗಟ್ಟಿಯಾಗಿ ಕೂಗಿಕೊಳ್ಳುವುದು, ಅರಚುವುದು"
ಆಕ್ಷಿಪ್ತ,noun,ಸಂ ,1,ಹಾಸ್ಯ
ಆಕ್ಷೇಪ,noun,ಸಂ ,1,ಎಸೆಯುವುದು
ಆಖಾತ,noun,ಸಂ ,1,"ಸರೋವರ, ಕೊಳ"
ಆಖೇಟ,noun,ಸಂ ,1,ಬೇಟೆ
ಆಖ್ಯಾನ,noun,ಸಂ ,1,ನಿರೂಪಣೆ
ಆಖ್ಯೆ,noun,ಸಂ ,1,ಹೆಸರು
ಆಗಂತುಕ,noun,ಸಂ ,1,ಅಪರಿಚಿತ
ಆಗಮ,noun,ಸಂ ,1,"ಸೇರುವುದು, ಬರುವುದು"
ಆಗಮಿಸು,noun,ಸಂ ,1,"ವಿಗ್ರಹ ಪ್ರತಿಷ್ಠೆ, ಪೂಜೆ ಮೊ. ಶಾಸ್ತ್ರಗಳನ್ನು ತಿಳಿದವನು"
ಆಗರ,noun,ಸಂ ,1,ಆಶ್ರಯ
ಆಗಾಮಿ,noun,ಸಂ ,1,ಮುಂದಿನದು
ಆಗಾರ,noun,ಸಂ ,1,ಮನೆ
ಆಗು,noun,ದೇ ,1,ಆಗುವಿಕೆ
ಆಗ್ರ,noun,<ಸಂ. ಅಗ್ರಹಾರ ,1,ಮನೆ
ಆಗ್ರಹ,noun,ಸಂ ,1,ತೆಗೆದುಕೊಳ್ಳುವುದು
ಆಘಾಟ,noun,ಸಂ ,1,"ಎಲ್ಲೆ, ಗಡಿ, ಮೇರೆ"
ಆಘಾತ,noun,ಸಂ ,1,"ಪೆಟ್ಟು, ಹೊಡೆತ"
ಆಘೋಷಣ,noun,ಸಂ ,1,ಸಾರಿ ಹೇಳುವುದು
ಆಚಾರ,noun,ಸಂ ,1,"ಕಟ್ಟುಪಾಡು, ಸಂಪ್ರದಾಯ"
ಆಚಾರಿ,noun,<ಸಂ. ಆಚಾರಿನ್ ,1,ಆಚಾರವುಳ್ಳವನು
ಆಚಾರ್ಯ,noun,ಸಂ ,1,ಗುರು
ಆಚ್ಛಾದನ,noun,ಸಂ ,1,"ಮರೆ, ಮುಸುಕು"
ಆಜಿ,noun,ಸಂ ,1,ಯುದ್ಧ
ಆಜೀವ,noun,ಸಂ ,1,"ಜೀವನೋಪಾಯ, ವೃತ್ತಿ"
ಆಜ್ಞೆ,noun,ಸಂ ,1,ಅಪ್ಪಣೆ
ಆಟ,noun,ದೇ ,1,ಕ್ರೀಡೆ
ಆಟವಿಕ,noun,ಸಂ ,1,ಬೇಡ
ಆಟೋಪ,noun,ಸಂ ,1,ಆಡಂಬರ
ಆಡಂಬರ,noun,ಸಂ ,1,"ತೋರಿಕೆ, ಢಂಭ"
ಆಡಿಕೆ,noun,ದೇ ,1,"ಚಲನೆ, ಸುಳಿದಾಟ"
ಆಢ್ಯ,noun,ಸಂ ,1,ಶ್ರೇಷ್ಠ
ಆಣತಿ,noun,<ಸಂ. ಆಜ್ಞಪ್ತಿ ,1,ಅಪ್ಪಣೆ
ಆಣಿ,noun,ದೇ ,1,ಉತ್ತಮವಾದುದು
ಆಣೆ,noun,<ಸಂ. ಆಜ್ಞಾ ,1,ಅಪ್ಪಣೆ
ಆಣ್ಮ,noun,ದೇ ,1,"ಒಡೆಯ, ಪತಿ, ಯಜಮಾನ"
ಆತಂಕ,noun,ಸಂ ,1,ರೋಗ
ಆತರ,noun,ಸಂ ,1,ನದಿಯನ್ನು ದಾಟುವುದು
ಆತುರ,noun,ಸಂ ,1,ಯಾತನೆಯಿಂದ ಪೀಡಿತನಾದವನು
ಆತ್ಮ,noun,ಸಂ ,1,ಜೀವ
ಆತ್ಮಭವ,noun,ಸಂ ,1,ಮಗ
ಆತ್ಮರತಿ,noun,ಸಂ ,1,ಪರಮಾತ್ಮನ ಚಿಂತನೆಯಲ್ಲಿರುವ ಆನಂದ
ಆತ್ಮೀಯ,noun,ಸಂ ,1,"ಆಪ್ತ, ಬಂಧು"
ಆತ್ಮೀಯತೆ,noun,ಸಂ ,1,"ತನ್ನದೆಂಬ ಅಭಿಮಾನ, ಸ್ವಕೀಯವೆಂಬ ಭಾವನೆ"
ಆದರ,noun,ಸಂ ,1,ಗೌರವ
ಆದರ್ಶ,noun,ಸಂ ,1,ಕನ್ನಡಿ
ಆದಾಬು,noun,<ಅರ. ಆದಾಬ್ ,1,ಗೌರವ ಸೂಚನೆ
ಆದಿ,noun,ಸಂ ,1,ಮೊದಲು
